script_id,title,year,gross,writer,producer,director,total female words,total male words,percentage female,percentage_male,cx,cy,poster_url
3959,The Brave One,2007,46,m,m,m,2603,2557,0.5,0.5,0,0,http://ia.media-imdb.com/images/M/MV5BMTA4OTA4Njk4MDdeQTJeQWpwZ15BbWU3MDc0NDY1MzM@._V1_SX300.jpg
3966,Bright Star,2009,5,f,f,f,4452,4508,0.5,0.5,0,0,http://ia.media-imdb.com/images/M/MV5BMTg0NjEwNDgxNF5BMl5BanBnXkFtZTcwMjkyOTM3Mg@@._V1_SX300.jpg
3970,Brooklyn's Finest,2009,31,m,m,m,1041,6233,0.14,0.86,0,0,http://ia.media-imdb.com/images/M/MV5BMTUyMTI5MTY5MV5BMl5BanBnXkFtZTcwNzAyOTMwMw@@._V1_SX300.jpg
3972,Brothers,2009,33,m,m,m,3002,5589,0.35,0.65,0,0,http://ia.media-imdb.com/images/M/MV5BMTkyMTY5MTcxOV5BMl5BanBnXkFtZTcwMTI3MDE3Mg@@._V1_SX300.jpg
3973,The Bucket List,2007,118,m,m,m,965,10115,0.09,0.91,0,0,http://ia.media-imdb.com/images/M/MV5BMTY2NTUyMjIyNF5BMl5BanBnXkFtZTYwNzYwMDM4._V1_SX300.jpg
4008,Children of Men,2006,46,m,m,m,2339,5282,0.31,0.69,0,0,http://ia.media-imdb.com/images/M/MV5BMTc2MDU1ODQ0MV5BMl5BanBnXkFtZTcwMjk2NDA2OQ@@._V1_SX300.jpg
4012,Chocolat,2000,115,f,m,m,3254,3224,0.5,0.5,0,0,http://ia.media-imdb.com/images/M/MV5BMjA4MDI3NTQwMV5BMl5BanBnXkFtZTcwNjIzNDcyMQ@@._V1_SX300.jpg
4040,Conviction,2010,7,f,m,m,5231,2166,0.71,0.29,0,0,http://ia.media-imdb.com/images/M/MV5BMjEwNzUzNTk0Ml5BMl5BanBnXkFtZTcwMDE1MTk1Mw@@._V1_SX300.jpg
4042,Cop Out,2010,49,m,m,m,307,9939,0.03,0.97,0,0,http://ia.media-imdb.com/images/M/MV5BMTk0NzcxMjYwNF5BMl5BanBnXkFtZTcwMTI4MTIxMw@@._V1_SX300.jpg
4047,Crash,2004,76,m,m,m,2552,8110,0.24,0.76,0,0,http://ia.media-imdb.com/images/M/MV5BOTk1OTA1MjIyNV5BMl5BanBnXkFtZTcwODQxMTkyMQ@@._V1_SX300.jpg
4049,The Crazies,2010,43,m,m,m,898,2781,0.24,0.76,0,0,http://ia.media-imdb.com/images/M/MV5BMjAzMDU5OTg0NV5BMl5BanBnXkFtZTcwNDQ4MjcwMw@@._V1_SX300.jpg
4065,Dallas Buyers Club,2013,29,m,m,m,1138,6225,0.15,0.85,0,0,http://ia.media-imdb.com/images/M/MV5BMTYwMTA4MzgyNF5BMl5BanBnXkFtZTgwMjEyMjE0MDE@._V1_SX300.jpg
4087,Daybreakers,2009,34,m,m,m,891,3898,0.19,0.81,0,0,http://ia.media-imdb.com/images/M/MV5BNzg3NDYyMDU4Nl5BMl5BanBnXkFtZTcwODA5NzA5Mg@@._V1_SX300.jpg
4105,Despicable Me,2010,277,m,f,m,1368,3576,0.28,0.72,0,0,http://ia.media-imdb.com/images/M/MV5BMTY3NjY0MTQ0Nl5BMl5BanBnXkFtZTcwMzQ2MTc0Mw@@._V1_SX300.jpg
4109,The Devil Wears Prada,2006,166,f,m,m,8729,2741,0.76,0.24,0,0,http://ia.media-imdb.com/images/M/MV5BMTMyNjk4Njc3NV5BMl5BanBnXkFtZTcwNDkyMTEzMw@@._V1_SX300.jpg
4115,Dinner for Schmucks,2010,80,m,m,m,1386,7341,0.16,0.84,0,0,http://ia.media-imdb.com/images/M/MV5BOTk5MTYzNTIyMl5BMl5BanBnXkFtZTcwOTM3MTQ2Mw@@._V1_SX300.jpg
4117,The Diving Bell and the Butterfly,2007,7,m,m,m,2541,4911,0.34,0.66,0,0,http://ia.media-imdb.com/images/M/MV5BMTc3MjkzMDkxN15BMl5BanBnXkFtZTcwODAyMTU1MQ@@._V1_SX300.jpg
4121,Domino,2005,13,m,m,m,5945,4437,0.57,0.43,0,0,http://ia.media-imdb.com/images/M/MV5BMTkwOTA5Njc4Ml5BMl5BanBnXkFtZTcwNzg0MzEzMQ@@._V1_SX300.jpg
4137,The Duchess,2008,16,m,f,m,4727,2982,0.61,0.39,0,0,http://ia.media-imdb.com/images/M/MV5BMTU1MTQzMjgzNl5BMl5BanBnXkFtZTcwNTQxMzk3MQ@@._V1_SX300.jpg
4150,Edge of Darkness,2010,47,m,m,m,701,11243,0.06,0.94,0,0,http://ia.media-imdb.com/images/M/MV5BMTczMDk5MTg5Ml5BMl5BanBnXkFtZTcwOTYyMjE5Mg@@._V1_SX300.jpg
4157,Pan's Labyrinth,2006,49,m,m,m,1753,2262,0.44,0.56,0,0,http://ia.media-imdb.com/images/M/MV5BMTU3ODg2NjQ5NF5BMl5BanBnXkFtZTcwMDEwODgzMQ@@._V1_SX300.jpg
4169,Erin Brockovich,2000,203,f,m,m,9126,5659,0.62,0.38,0,0,http://ia.media-imdb.com/images/M/MV5BMjMyMDMzMDg4M15BMl5BanBnXkFtZTgwNDc3ODYxMTE@._V1_SX300.jpg
4185,The Expendables,2010,113,m,m,m,727,6963,0.09,0.91,0,0,http://ia.media-imdb.com/images/M/MV5BNTUwODQyNjM0NF5BMl5BanBnXkFtZTcwNDMwMTU1Mw@@._V1_SX300.jpg
4199,Far from Heaven,2002,23,m,m,m,6403,3434,0.65,0.35,0,0,http://ia.media-imdb.com/images/M/MV5BMTE5ODI3MTM4OV5BMl5BanBnXkFtZTYwNjE5OTg2._V1_SX300.jpg
4208,The Fifth Estate,2013,3,m,m,m,1487,8702,0.15,0.85,0,0,http://ia.media-imdb.com/images/M/MV5BMjY1MTY5NTg3M15BMl5BanBnXkFtZTgwMDQyMjgwMDE@._V1_SX300.jpg
4220,Flightplan,2005,121,m,m,m,2691,2526,0.52,0.48,0,0,http://ia.media-imdb.com/images/M/MV5BMTcwMzA4NDAyOF5BMl5BanBnXkFtZTcwOTQ0NjYyMw@@._V1_SX300.jpg
4221,For Colored Girls,2010,41,m,m,m,10597,1580,0.87,0.13,0,0,http://ia.media-imdb.com/images/M/MV5BMTExMTA5NjkxNjVeQTJeQWpwZ15BbWU3MDg0NDM5OTM@._V1_SX300.jpg
4251,Fun with Dick and Jane,2005,149,m,m,m,832,1082,0.43,0.57,0,0,http://ia.media-imdb.com/images/M/MV5BMjE2NzE5MDI4NV5BMl5BanBnXkFtZTcwODYxOTYzMQ@@._V1_SX300.jpg
4260,Get Him to the Greek,2010,67,m,m,m,1154,11164,0.09,0.91,0,0,http://ia.media-imdb.com/images/M/MV5BMjIyMzQ0MjExNV5BMl5BanBnXkFtZTcwMzkyMzgxMw@@._V1_SX300.jpg
4306,Green Zone,2010,38,m,f,m,750,6862,0.1,0.9,0,0,http://ia.media-imdb.com/images/M/MV5BMTYzMTA1NDMyNV5BMl5BanBnXkFtZTcwMzUwODY5Mg@@._V1_SX300.jpg
4311,Halloween,2007,73,m,m,m,2875,1827,0.61,0.39,0,0,http://ia.media-imdb.com/images/M/MV5BMTMzOTg4MzcxNF5BMl5BanBnXkFtZTcwMzY5MDE1MQ@@._V1_SX300.jpg
4339,Harry Potter and the Half-Blood Prince,2009,350,f,m,m,2249,10693,0.17,0.83,0,0,http://ia.media-imdb.com/images/M/MV5BNzU3NDg4NTAyNV5BMl5BanBnXkFtZTcwOTg2ODg1Mg@@._V1_SX300.jpg
4341,Hate Crime,2012,0,m,m,m,217,4900,0.04,0.96,0,0,http://ia.media-imdb.com/images/M/MV5BMTk0NTg0NjE4MV5BMl5BanBnXkFtZTgwNzA2Mzk1MDE@._V1_SX300.jpg
4352,Her,2013,27,m,f,m,5216,5009,0.51,0.49,0,0,http://ia.media-imdb.com/images/M/MV5BMjA1Nzk0OTM2OF5BMl5BanBnXkFtZTgwNjU2NjEwMDE@._V1_SX300.jpg
4361,Hitchcock,2012,6,m,m,m,2378,5300,0.31,0.69,0,0,http://ia.media-imdb.com/images/M/MV5BODAwNDI5NjIwN15BMl5BanBnXkFtZTcwNjc4ODc2OA@@._V1_SX300.jpg
4365,Holes,2003,97,m,m,m,829,6583,0.11,0.89,0,0,http://ia.media-imdb.com/images/M/MV5BMTg0MTU5ODkwM15BMl5BanBnXkFtZTYwMzgxNzY3._V1_SX300.jpg
4373,Hot Rod,2007,17,f,m,m,1793,10634,0.14,0.86,0,0,http://ia.media-imdb.com/images/M/MV5BNjYwNjA3OTY0Nl5BMl5BanBnXkFtZTcwNDMyNDUzMw@@._V1_SX300.jpg
4379,How Do You Know,2010,33,m,f,m,5179,7217,0.42,0.58,0,0,http://ia.media-imdb.com/images/M/MV5BOTQyMzU4OTk1N15BMl5BanBnXkFtZTcwNTE5MTUxNA@@._V1_SX300.jpg
4392,I Am Legend,2007,323,m,m,m,1383,5654,0.2,0.8,0,0,http://ia.media-imdb.com/images/M/MV5BMTU4NzMyNDk1OV5BMl5BanBnXkFtZTcwOTEwMzU1MQ@@._V1_SX300.jpg
4397,Identity,2003,74,m,m,m,1230,3140,0.28,0.72,0,0,http://ia.media-imdb.com/images/M/MV5BMjE2NzgyNDYzNl5BMl5BanBnXkFtZTYwODM2Nzc2._V1_SX300.jpg
4399,Idiocracy,2006,0,m,f,m,1668,6829,0.2,0.8,0,0,"http://ia.media-imdb.com/images/M/MV5BMTk4NDYyNTU3Nl5BMl5BanBnXkFtZTcwNjE4NTQ0MQ@@._V1._CR11,6,327,487_SX89_AL_.jpg_V1_SX300.jpg"
4403,In Good Company,2004,63,m,f,m,1765,7656,0.19,0.81,0,0,http://ia.media-imdb.com/images/M/MV5BMTQ4Nzc4NTc0NV5BMl5BanBnXkFtZTcwMTkyNjcyMQ@@._V1_SX300.jpg
4404,In Her Shoes,2005,44,f,f,m,8498,1622,0.84,0.16,0,0,http://ia.media-imdb.com/images/M/MV5BMjA1NTc5MTA2NF5BMl5BanBnXkFtZTcwMTk1NTAzMQ@@._V1_SX300.jpg
4422,The Informant!,2009,38,m,m,m,649,11609,0.05,0.95,0,0,http://ia.media-imdb.com/images/M/MV5BMTc4MDIyMTM3NV5BMl5BanBnXkFtZTcwNDQ2Nzg2Mg@@._V1_SX300.jpg
4440,It's Kind of a Funny Story,2010,7,f,m,f,1613,7321,0.18,0.82,0,0,http://ia.media-imdb.com/images/M/MV5BMTk0MTAyNjQ2N15BMl5BanBnXkFtZTcwNjYwOTU3Mw@@._V1_SX300.jpg
4453,Jeepers Creepers II,2003,50,m,m,m,1157,4827,0.19,0.81,0,0,http://ia.media-imdb.com/images/M/MV5BMTIxNDI2NzQyNF5BMl5BanBnXkFtZTYwMTY5MTQ3._V1_SX300.jpg
4474,Kill Bill (Pt 1+2),2003,101,m,m,m,6797,6710,0.5,0.5,0,0,http://ia.media-imdb.com/images/M/MV5BMTU1NDg1Mzg4M15BMl5BanBnXkFtZTYwMDExOTc3._V1_SX300.jpg
4477,Kill Your Darlings,2013,1,m,m,m,476,5574,0.08,0.92,0,0,http://ia.media-imdb.com/images/M/MV5BMjA4MzAxMTE1N15BMl5BanBnXkFtZTgwMDY2OTIxMDE@._V1_SX300.jpg
4525,Letters to Juliet,2010,58,m,f,m,5078,4128,0.55,0.45,0,0,http://ia.media-imdb.com/images/M/MV5BMjg0OTU0NDYwNF5BMl5BanBnXkFtZTcwNzUwNTMyMw@@._V1_SX300.jpg
4539,Little Children,2006,7,m,m,m,2891,2962,0.49,0.51,0,0,http://ia.media-imdb.com/images/M/MV5BMTYwNzEwNTI3MV5BMl5BanBnXkFtZTcwODUyODczMQ@@._V1_SX300.jpg
4540,Little Miss Sunshine,2006,79,m,m,m,2852,5594,0.34,0.66,0,0,http://ia.media-imdb.com/images/M/MV5BMTgzNTgzODU0NV5BMl5BanBnXkFtZTcwMjEyMjMzMQ@@._V1_SX300.jpg
4549,The Lookout,2007,5,m,m,m,1193,10552,0.1,0.9,0,0,http://ia.media-imdb.com/images/M/MV5BMjkyMzE5Nzg0OV5BMl5BanBnXkFtZTcwNTM3MzU0MQ@@._V1_SX300.jpg
4554,The Lorax,2012,233,m,m,m,901,4266,0.17,0.83,0,0,http://ia.media-imdb.com/images/M/MV5BMTU1MTAwMjk1NF5BMl5BanBnXkFtZTcwMDI5NDc4Ng@@._V1_SX300.jpg
4575,Made in Dagenham,2010,1,m,m,m,6394,3492,0.65,0.35,0,0,http://ia.media-imdb.com/images/M/MV5BMTgyNzU0NTczMl5BMl5BanBnXkFtZTcwNTMyMjAxNA@@._V1_SX300.jpg
4596,Maria Full of Grace,2004,9,m,m,m,5364,2635,0.67,0.33,0,0,http://ia.media-imdb.com/images/M/MV5BMjAyMTM0MDA4NV5BMl5BanBnXkFtZTcwNTY0OTUyMQ@@._V1_SX300.jpg
4605,Mean Girls,2004,120,f,f,m,6490,1415,0.82,0.18,0,0,http://ia.media-imdb.com/images/M/MV5BMjE1MDQ4MjI1OV5BMl5BanBnXkFtZTcwNzcwODAzMw@@._V1_SX300.jpg
4608,Memoirs of a Geisha,2005,77,f,m,m,4204,1686,0.71,0.29,0,0,http://ia.media-imdb.com/images/M/MV5BMTYxMzM4NTEzOV5BMl5BanBnXkFtZTcwNDMwNjQzMw@@._V1_SX300.jpg
4619,Michael Clayton,2007,61,m,m,m,1158,6538,0.15,0.85,0,0,http://ia.media-imdb.com/images/M/MV5BMTc0NTU5MjI2MV5BMl5BanBnXkFtZTcwMTg5NTQzMw@@._V1_SX300.jpg
4647,Mother and Child,2009,1,m,f,m,8093,1556,0.84,0.16,0,0,http://ia.media-imdb.com/images/M/MV5BMTg4NTM5MTE0N15BMl5BanBnXkFtZTcwOTM2MTgyMw@@._V1_SX300.jpg
4648,The Mothman Prophecies,2002,52,m,m,m,2182,7502,0.23,0.77,0,0,http://ia.media-imdb.com/images/M/MV5BMzg0ODIzMzU2N15BMl5BanBnXkFtZTcwODE3MjgxMQ@@._V1_SX300.jpg
4661,The Mummy: Tomb of the Dragon Emperor,2008,123,m,m,m,3499,4660,0.43,0.57,0,0,http://ia.media-imdb.com/images/M/MV5BMTU4NDIzMDY1OV5BMl5BanBnXkFtZTcwNjQxMzk3MQ@@._V1_SX300.jpg
4684,National Treasure,2004,242,m,m,m,1013,6661,0.13,0.87,0,0,http://ia.media-imdb.com/images/M/MV5BMTY3NTc4OTYxMF5BMl5BanBnXkFtZTcwMjk5NzUyMw@@._V1_SX300.jpg
4686,Nebraska,2013,18,m,m,m,2369,6135,0.28,0.72,0,0,http://ia.media-imdb.com/images/M/MV5BMTU2Mjk2NDkyMl5BMl5BanBnXkFtZTgwNTk0NzcyMDE@._V1_SX300.jpg
4690,Never Let Me Go,2010,2,m,m,m,5047,1432,0.78,0.22,0,0,http://ia.media-imdb.com/images/M/MV5BMTM3NDQ1MjE2OF5BMl5BanBnXkFtZTcwNDIxNTk2Mw@@._V1_SX300.jpg
4725,Nowhere Boy,2009,1,f,m,f,2042,2575,0.44,0.56,0,0,http://ia.media-imdb.com/images/M/MV5BMTk0ODYwNzc5OF5BMl5BanBnXkFtZTcwNDI2MDYzMw@@._V1_SX300.jpg
4727,The Number 23,2007,44,m,m,m,1687,5039,0.25,0.75,0,0,http://ia.media-imdb.com/images/M/MV5BMjcwNzczNDQ0MV5BMl5BanBnXkFtZTcwMTE0NzA0MQ@@._V1_SX300.jpg
4730,"O Brother, Where Art Thou?",2000,73,m,m,m,312,8450,0.04,0.96,0,0,http://ia.media-imdb.com/images/M/MV5BMTI3MTEwMTAzMF5BMl5BanBnXkFtZTYwMTMxNTI5._V1_SX300.jpg
4787,The Place Beyond the Pines,2012,23,m,m,m,1860,9051,0.17,0.83,0,0,http://ia.media-imdb.com/images/M/MV5BMjc1OTEwNjU4N15BMl5BanBnXkFtZTcwNzUzNDIwOQ@@._V1_SX300.jpg
4812,Possession,2002,15,m,m,m,4506,2202,0.67,0.33,0,0,http://ia.media-imdb.com/images/M/MV5BMTk2NTIzNTU2NF5BMl5BanBnXkFtZTYwNTgwMDg5._V1_SX300.jpg
4815,The Prestige,2006,70,m,m,m,1292,8090,0.14,0.86,0,0,http://ia.media-imdb.com/images/M/MV5BMjA4NDI0MTIxNF5BMl5BanBnXkFtZTYwNTM0MzY2._V1_SX300.jpg
4829,Public Enemies,2009,112,m,m,m,1132,6857,0.14,0.86,0,0,http://ia.media-imdb.com/images/M/MV5BMjA3NDI0NzM2MV5BMl5BanBnXkFtZTcwODk5MTk2Mg@@._V1_SX300.jpg
4844,Rabbit Hole,2010,2,m,f,m,4028,2120,0.66,0.34,0,0,http://ia.media-imdb.com/images/M/MV5BMjEzOTU0NjMxNF5BMl5BanBnXkFtZTcwNzc5MDUxNA@@._V1_SX300.jpg
4853,Ratatouille,2007,260,m,m,m,1054,7243,0.13,0.87,0,0,http://ia.media-imdb.com/images/M/MV5BMTMzODU0NTkxMF5BMl5BanBnXkFtZTcwMjQ4MzMzMw@@._V1_SX300.jpg
4863,Rent,2005,39,m,m,m,3014,5602,0.35,0.65,0,0,http://ia.media-imdb.com/images/M/MV5BMjA3NTEwMDkyNV5BMl5BanBnXkFtZTcwNDQ4OTYzMQ@@._V1_SX300.jpg
4866,Requiem for a Dream,2000,5,m,m,m,3550,4910,0.42,0.58,0,0,http://ia.media-imdb.com/images/M/MV5BMTkzODMzODYwOF5BMl5BanBnXkFtZTcwODM2NjA2NQ@@._V1_SX300.jpg
4871,Return to Me,2000,52,f,m,f,1748,3938,0.31,0.69,0,0,http://ia.media-imdb.com/images/M/MV5BMjIwNDEzODU3Nl5BMl5BanBnXkFtZTcwMjI0NzU2NA@@._V1_SX300.jpg
4874,The Ring,2002,193,m,m,m,4150,2198,0.65,0.35,0,0,http://ia.media-imdb.com/images/M/MV5BNDA2NTg2NjE4Ml5BMl5BanBnXkFtZTYwMjYxMDg5._V1_SX300.jpg
4896,Wild Things: Diamonds in the Rough,2005,30,m,m,m,3890,2886,0.57,0.43,0,0,http://ia.media-imdb.com/images/M/MV5BMTU3NDEwMzI3NV5BMl5BanBnXkFtZTcwMTI3NTgyMQ@@._V1_SX300.jpg
4899,The Rules of Attraction,2002,9,m,m,m,2591,7308,0.26,0.74,0,0,http://ia.media-imdb.com/images/M/MV5BMTUxOTAyODE2Nl5BMl5BanBnXkFtZTYwMTI3NzE3._V1_SX300.jpg
4918,Scary Movie 2,2001,109,m,m,m,4097,5751,0.42,0.58,0,0,http://ia.media-imdb.com/images/M/MV5BMTM5MTY3MDk5OF5BMl5BanBnXkFtZTcwMjc0ODQ4NA@@._V1_SX300.jpg
4925,The Secret Life of Walter Mitty,2013,62,m,m,m,1114,6720,0.14,0.86,0,0,http://ia.media-imdb.com/images/M/MV5BODYwNDYxNDk1Nl5BMl5BanBnXkFtZTgwOTAwMTk2MDE@._V1_SX300.jpg
4928,Secretariat,2010,65,m,m,m,4534,4781,0.49,0.51,0,0,http://ia.media-imdb.com/images/M/MV5BMTgwNDkyMDU3NV5BMl5BanBnXkFtZTcwNjMyNjI4Mw@@._V1_SX300.jpg
4949,Short Term 12,2013,1,m,m,m,3458,3904,0.47,0.53,0,0,http://ia.media-imdb.com/images/M/MV5BMTEwNjE2OTM4NDZeQTJeQWpwZ15BbWU3MDE2MTE4OTk@._V1_SX300.jpg
4963,A Single Man,2009,10,m,m,m,1047,4874,0.18,0.82,0,0,http://ia.media-imdb.com/images/M/MV5BMzU5MTk4MjQ2M15BMl5BanBnXkFtZTcwNDU0MzEwMw@@._V1_SX300.jpg
4988,Solaris,2002,22,m,m,m,2274,3797,0.37,0.63,0,0,http://ia.media-imdb.com/images/M/MV5BMTQyNzI3MzMyNF5BMl5BanBnXkFtZTYwNDAyNzk2._V1_SX300.jpg
4992,The Wedding Date,2005,42,f,f,f,5664,4219,0.57,0.43,0,0,http://ia.media-imdb.com/images/M/MV5BMTI2NzQ0MDYyOF5BMl5BanBnXkFtZTcwMzA4NzcyMQ@@._V1_SX300.jpg
5001,The Sorcerer's Apprentice,2010,69,m,m,m,1072,6849,0.14,0.86,0,0,http://ia.media-imdb.com/images/M/MV5BNDY3NzQ0NjYxM15BMl5BanBnXkFtZTcwMDkzODM2Mw@@._V1_SX300.jpg
5038,Star Trek: Nemesis,2002,64,m,m,m,950,9305,0.09,0.91,0,0,http://ia.media-imdb.com/images/M/MV5BMjAxNjY2NDY3NF5BMl5BanBnXkFtZTcwMjA0MTEzMw@@._V1_SX300.jpg
5066,Stuart Little 2,2002,96,m,m,m,1781,3938,0.31,0.69,0,0,http://ia.media-imdb.com/images/M/MV5BMTYyNDg0Njc2Nl5BMl5BanBnXkFtZTYwMDc3NzQ3._V1_SX300.jpg
5083,Sweeney Todd: The Demon Barber of Fleet Street,2007,66,m,f,m,3375,5275,0.39,0.61,0,0,http://ia.media-imdb.com/images/M/MV5BMTg3NjUxMzM5NV5BMl5BanBnXkFtZTcwMzQ1NjQzMw@@._V1_SX300.jpg
5142,The Town,2010,101,m,f,m,2716,9466,0.22,0.78,0,0,http://ia.media-imdb.com/images/M/MV5BMTcyNzcxODg3Nl5BMl5BanBnXkFtZTcwMTUyNjQ3Mw@@._V1_SX300.jpg
5145,Toy Story 3,2010,457,m,f,m,2429,7697,0.24,0.76,0,0,http://ia.media-imdb.com/images/M/MV5BMTgxOTY4Mjc0MF5BMl5BanBnXkFtZTcwNTA4MDQyMw@@._V1_SX300.jpg
5163,The Twilight Saga: Eclipse,2010,331,f,m,m,957,1411,0.4,0.6,0,0,http://ia.media-imdb.com/images/M/MV5BNDMwNjAzNzYwOF5BMl5BanBnXkFtZTcwMDY5NzcyMw@@._V1_SX300.jpg
5164,The Twilight Saga: New Moon,2009,344,f,m,m,8778,9276,0.49,0.51,0,0,http://ia.media-imdb.com/images/M/MV5BMTI3MjE3NDIxNF5BMl5BanBnXkFtZTcwODM3NTY5Mg@@._V1_SX300.jpg
5170,Away We Go,2009,10,m,f,m,5067,6226,0.45,0.55,0,0,http://ia.media-imdb.com/images/M/MV5BMTYxNzE3NjAwMl5BMl5BanBnXkFtZTcwODkxOTI0Mg@@._V1_SX300.jpg
5183,Vantage Point,2008,87,m,m,m,1300,2599,0.33,0.67,0,0,http://ia.media-imdb.com/images/M/MV5BMTg3MjQ5OTY4M15BMl5BanBnXkFtZTcwNjk1MDU1MQ@@._V1_SX300.jpg
5185,Vicky Cristina Barcelona,2008,28,m,f,m,6533,7090,0.48,0.52,0,0,http://ia.media-imdb.com/images/M/MV5BMTU2NDQ4MTg2MV5BMl5BanBnXkFtZTcwNDUzNjU3MQ@@._V1_SX300.jpg
5186,The Village,2004,159,m,m,m,2219,1447,0.61,0.39,0,0,http://ia.media-imdb.com/images/M/MV5BMTM1NTEzODQ1NV5BMl5BanBnXkFtZTcwNDUyMDYyMQ@@._V1_SX300.jpg
5209,We Need to Talk About Kevin,2011,1,f,f,f,3516,3518,0.5,0.5,0,0,http://ia.media-imdb.com/images/M/MV5BMjE0NDE0MjYxNF5BMl5BanBnXkFtZTcwNjM2NTY5Ng@@._V1_SX300.jpg
5221,Where the Wild Things Are,2009,89,m,m,m,1431,4332,0.25,0.75,0,0,http://ia.media-imdb.com/images/M/MV5BNzQ1NzAwODEwM15BMl5BanBnXkFtZTcwNTE4MjI4Mg@@._V1_SX300.jpg
5222,Whip It,2009,15,f,f,f,5761,1896,0.75,0.25,0,0,http://ia.media-imdb.com/images/M/MV5BNDM1NzkzMjQ4NF5BMl5BanBnXkFtZTcwMDE3Nzk3Mg@@._V1_SX300.jpg
5238,Winter's Bone,2010,7,f,f,f,3347,2240,0.6,0.4,0,0,http://ia.media-imdb.com/images/M/MV5BMjA0OTM3MDMxNF5BMl5BanBnXkFtZTcwMDY1MjI0Mw@@._V1_SX300.jpg
5248,X-Men 2,2003,310,m,m,m,682,3182,0.18,0.82,0,0,http://ia.media-imdb.com/images/M/MV5BNDk0NjYxMzIzOF5BMl5BanBnXkFtZTYwMTc1MjU3._V1_SX300.jpg
5256,The Young Victoria,2009,12,m,f,m,5587,6054,0.48,0.52,0,0,http://ia.media-imdb.com/images/M/MV5BMTM4MjExMDk3NV5BMl5BanBnXkFtZTcwMTU3OTMwMw@@._V1_SX300.jpg
5300,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,396,m,m,m,1842,2805,0.4,0.6,0,0,http://ia.media-imdb.com/images/M/MV5BMTc0NTUwMTU5OV5BMl5BanBnXkFtZTcwNjAwNzQzMw@@._V1_SX300.jpg
5315,Girl with a Pearl Earring,2003,16,f,m,m,4362,3916,0.53,0.47,0,0,http://ia.media-imdb.com/images/M/MV5BMTU4NjU3NjA0N15BMl5BanBnXkFtZTcwNjI4MTQyMQ@@._V1_SX300.jpg
5368,A Most Violent Year,2014,6,m,m,m,1644,10130,0.14,0.86,0,0,http://ia.media-imdb.com/images/M/MV5BMjE4OTY4ODg3Ml5BMl5BanBnXkFtZTgwMTI1MTg1MzE@._V1_SX300.jpg
5373,Amour,2012,7,m,m,m,2294,4183,0.35,0.65,0,0,http://ia.media-imdb.com/images/M/MV5BMTk1NTc3NDc4MF5BMl5BanBnXkFtZTcwNjYwNDk0OA@@._V1_SX300.jpg
5376,Another Year,2010,3,m,f,m,8280,5715,0.59,0.41,0,0,http://ia.media-imdb.com/images/M/MV5BMTY5NzY5NTY2NF5BMl5BanBnXkFtZTcwNTg3NzIxNA@@._V1_SX300.jpg
5378,August: Osage County,2013,40,m,m,m,11625,3380,0.77,0.23,0,0,http://ia.media-imdb.com/images/M/MV5BNzQ5ODE4NTcxNV5BMl5BanBnXkFtZTgwNjkyNDQ0MDE@._V1_SX300.jpg
5381,Before Midnight,2013,8,m,f,m,7529,7977,0.49,0.51,0,0,http://ia.media-imdb.com/images/M/MV5BMjA5NzgxODE2NF5BMl5BanBnXkFtZTcwNTI1NTI0OQ@@._V1_SX300.jpg
5383,Belle,2013,11,m,m,f,4586,4228,0.52,0.48,0,0,http://ia.media-imdb.com/images/M/MV5BNzg5MjE5NjE4OV5BMl5BanBnXkFtZTgwNTU0ODM0MDE@._V1_SX300.jpg
5385,Birdman or (The Unexpected Virtue of Ignorance),2014,45,m,f,m,3023,6884,0.31,0.69,0,0,http://ia.media-imdb.com/images/M/MV5BODAzNDMxMzAxOV5BMl5BanBnXkFtZTgwMDMxMjA4MjE@._V1_SX300.jpg
5386,Boyhood,2014,27,m,f,m,5926,10675,0.36,0.64,0,0,http://ia.media-imdb.com/images/M/MV5BMTYzNDc2MDc0N15BMl5BanBnXkFtZTgwOTcwMDQ5MTE@._V1_SX300.jpg
5388,Bridge of Spies,2015,74,m,m,m,272,8959,0.03,0.97,0,0,http://ia.media-imdb.com/images/M/MV5BMjIxOTI0MjU5NV5BMl5BanBnXkFtZTgwNzM4OTk4NTE@._V1_SX300.jpg
5392,Coraline,2009,87,m,m,m,4436,1648,0.73,0.27,0,0,http://ia.media-imdb.com/images/M/MV5BMzQxNjM5NzkxNV5BMl5BanBnXkFtZTcwMzg5NDMwMg@@._V1_SX300.jpg
5397,Dear White People,2014,4,m,f,m,4131,7000,0.37,0.63,0,0,http://ia.media-imdb.com/images/M/MV5BMjMzMjc5MjIzNV5BMl5BanBnXkFtZTgwNTY4OTQ2MjE@._V1_SX300.jpg
5399,Enough Said,2013,18,f,f,f,5673,2121,0.73,0.27,0,0,http://ia.media-imdb.com/images/M/MV5BMjI2MjIwMDk2Ml5BMl5BanBnXkFtZTcwNTQ1MzQ5OQ@@._V1_SX300.jpg
5400,Ex Machina,2015,26,m,m,m,1143,6455,0.15,0.85,0,0,http://ia.media-imdb.com/images/M/MV5BMTUxNzc0OTIxMV5BMl5BanBnXkFtZTgwNDI3NzU2NDE@._V1_SX300.jpg
